152512, synchronisation
354162 - 354392, throwHigh
355835 - 356200, jumpCatchRun
356727 - 356934, throwHigh
358365 - 358687, jumpCatchRun
358975 - 359192, throwHigh
360378 - 360792, jumpCatchRun
366397 - 366948, jumpCatchRun
367095 - 367307, pass
368587 - 368960, jumpCatchRun
369486 - 369622, pass
370794 - 371192, jumpCatchRun
371643 - 371760, pass
374162 - 374562, jumpCatchRun
374975 - 375089, pass
376681 - 377131, jumpCatchRun
377536 - 377673, pass
380456 - 380541, bounce
384769 - 384980, throwLow
385933 - 386046, catchHand
386197 - 386423, throwLow
387574 - 387688, catchHand
387828 - 388031, throwLow
389043 - 389175, catchHand
389462 - 389659, throwLow
390530 - 390638, catchHand
390778 - 390972, throwLow
391768 - 391904, ballPickUp
392070 - 392289, throwLow
393236 - 393396, ballPickUp
393609 - 393764, throwLow
394618 - 394722, ballPickUp
394851 - 395052, throwLow
395766 - 395892, ballPickUp
396071 - 396253, throwLow
397559 - 397658, ballPickUp
401460 - 401672, throwHigh
402945 - 403102, ballPickUp
403261 - 403477, throwHigh
404422 - 404533, catchHand
405420 - 405638, throwHigh
406903 - 407035, ballPickUp
407314 - 407539, throwHigh
409062 - 409243, ballPickUp
409579 - 409841, throwHigh
410583 - 410722, jumpCatchStand
410956 - 411142, throwHigh
412928 - 413047, ballPickUp
413160 - 413353, throwHigh
414521 - 414649, jumpCatchStand
415042 - 415257, throwHigh
416150 - 416289, catchHand
416475 - 416693, throwHigh
418088 - 418140, bounce
418687 - 418879, throwHigh
420447 - 420498, catchHand
431521 - 431631, shortDiveRight
432313 - 432472, pass
434045 - 434140, shortDiveRight
434735 - 434854, pass
436236 - 436349, shortDiveRight
437263 - 437347, shortDiveRight
438215 - 438329, shortDiveRight
439447 - 439539, shortDiveRight
440561 - 440657, shortDiveRight
444769 - 444864, shortDiveLeft
445616 - 445700, shortDiveLeft
446437 - 446510, shortDiveLeft
447242 - 447334, shortDiveLeft
448042 - 448131, shortDiveLeft
463231 - 463647, shortSprint
464502 - 465007, shortSprint
465881 - 466325, shortSprint
467353 - 467826, shortSprint
468818 - 469347, shortSprint
475537 - 476332, longSprint
476523 - 477588, jogging
477870 - 478752, longSprint
479095 - 479735, jogging
480441 - 481142, longSprint
481539 - 482179, jogging
482531 - 483494, longSprint
483894 - 484531, jogging
485211 - 486151, longSprint
499970 - 500395, kickBody
501433 - 501605, ballPickUp
502123 - 502205, bounce
502457 - 502782, kickBody
504020 - 504114, ballPickUp
504363 - 504457, bounce
504739 - 504851, bounce
505005 - 505323, kickBody
507166 - 507299, bounce
507322 - 507420, bounce
507623 - 507988, kickBody
509906 - 510131, ballPickUp
510828 - 510914, bounce
511142 - 511393, kickBody
513223 - 513377, ballPickUp
513824 - 513932, bounce
514138 - 514253, bounce
514621 - 514875, kickBody
516538 - 516681, ballPickUp
517162 - 517246, bounce
517643 - 517796, kickBody
519699 - 519825, ballPickUp
520013 - 520199, kickBody
521182 - 522281, jogging
523812 - 523900, bounce
524152 - 524314, bounce
524666 - 524776, bounce
525993 - 526316, kickBody
527176 - 528287, jogging
528464 - 528502, ballPickUp
529446 - 529587, bounce
529789 - 529921, bounce
530864 - 531263, kickBody
554701 - 555160, kickGround
557944 - 558434, kickGround
562368 - 562866, kickGround
565863 - 566309, kickGround
570414 - 570877, kickGround
573192 - 573691, kickGround
575985 - 576144, pass
577038 - 577593, kickGround
579222 - 579380, pass
580942 - 581293, kickGround
582399 - 582631, catchBody
584105 - 584509, kickGround
586950 - 587038, bounce
589553 - 590007, kickGround
598574 - 600997, jogging
601088 - 603956, jogging
605803 - 608443, joggingJumping
608588 - 611841, joggingJumping
